	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
2257		David Wroblewski	David Wroblewski**THE STORY OF EDGAR SAWTELLE	0061374229	9780061374227	2008-10-25	20	3	5	THE STORY OF EDGAR SAWTELLE
2258		Candace Bushnell	Candace Bushnell**ONE FIFTH AVENUE	1401301614	9781401301613	2008-10-25	5	6	11	ONE FIFTH AVENUE
2259		John Sandford	John Sandford**HEAT LIGHTNING	0399155279	9780399155277	2008-10-25	5	7	13	HEAT LIGHTNING
2260		Lisa Gardner	Lisa Gardner**THE NEIGHBOR	0553807234	9780553807233	2009-06-20	1	0	9	THE NEIGHBOR
2261		Charlaine Harris	Charlaine Harris**DEAD AND GONE	0441017150	9780441017157	2009-06-20	7	12	13	DEAD AND GONE
2262		Eric Van Lustbader	Eric Van Lustbader**THE BOURNE DECEPTION	0446539821	9780446539821	2009-06-20	2	3	2	THE BOURNE DECEPTION
2263		Lee Child	Lee Child**GONE TOMORROW	0739328468	9780739328460	2009-06-20	5	9	10	GONE TOMORROW
2264		Catherine Coulter	Catherine Coulter**KNOCKOUT	0399155848	9780399155840	2009-06-20	1	0	1	KNOCKOUT
2265		Danielle Steel	Danielle Steel**MATTERS OF THE HEART	0385340273	9780385340274	2009-06-20	0	0	19	MATTERS OF THE HEART
2266		Jane Green	Jane Green**DUNE ROAD	0670020869	9780670020867	2009-06-20	1	0	14	DUNE ROAD
2267		Laurell K Hamilton	Laurell K Hamilton**SKIN TRADE	0425227723	9780425227725	2009-06-20	3	6	11	SKIN TRADE
2268		Katherine Howe	Katherine Howe**THE PHYSICK BOOK OF DELIVERANCE DANE	1401340903	9781401340902	2009-06-20	2	2	5	THE PHYSICK BOOK OF DELIVERANCE DANE
2269		Jeffery Deaver	Jeffery Deaver**ROADSIDE CROSSES	1416549994	9781416549994	2009-06-20	0	0	18	ROADSIDE CROSSES
2270		Lisa See	Lisa See**SHANGHAI GIRLS	1400067111	9781400067114	2009-06-20	4	7	8	SHANGHAI GIRLS
2271		Michael Connelly	Michael Connelly**THE SCARECROW	0316166308	9780316166300	2009-06-20	4	4	6	THE SCARECROW
2272		David Baldacci	David Baldacci**FIRST FAMILY	044654695X	9780446546959	2009-06-20	9	15	12	FIRST FAMILY
2273		Stephenie Meyer	Stephenie Meyer**THE HOST	0316068047	9780316068048	2009-06-20	0	0	17	THE HOST
2274		Clive Cussler and Paul Kemprecos	Clive Cussler and Paul Kemprecos**MEDUSA	0399155651	9780399155659	2009-06-20	3	5	7	MEDUSA
2275		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2009-06-20	12	16	15	THE HELP
2276		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**THE 8TH CONFESSION	0316018767	9780316018760	2009-06-20	8	11	16	THE 8TH CONFESSION
2277		Dean Koontz	Dean Koontz**RELENTLESS	0553807145	9780553807141	2009-06-20	2	1	4	RELENTLESS
2278		Carlos Ruiz Zafón	Carlos Ruiz Zafón**THE ANGEL'S GAME	0385528701	9780385528702	2009-06-20	1	0	3	THE ANGEL'S GAME
2279		Johanna Lindsey	Johanna Lindsey**A ROGUE OF MY OWN	141659888X	9781416598886	2009-06-20	0	0	20	A ROGUE OF MY OWN
2280		Michael Connelly	Michael Connelly**THE BRASS VERDICT	0316166294	9780316166294	2008-12-06	0	0	19	THE BRASS VERDICT
2281		Stephenie Meyer	Stephenie Meyer**THE HOST	0316068047	9780316068048	2008-12-06	30	10	8	THE HOST
2282		James Patterson	James Patterson**CROSS COUNTRY	0316018724	9780316018722	2008-12-06	3	1	3	CROSS COUNTRY
2283		Glenn Beck with Kevin Balfe and Jason Wright	Glenn Beck with Kevin Balfe and Jason Wright**THE CHRISTMAS SWEATER	141659485X	9781416594857	2008-12-06	4	2	2	THE CHRISTMAS SWEATER
2284		Wally Lamb	Wally Lamb**THE HOUR I FIRST BELIEVED	0060393491	9780060393496	2008-12-06	4	5	7	THE HOUR I FIRST BELIEVED
2285		P D James	P D James**THE PRIVATE PATIENT	0307270777	9780307270771	2008-12-06	3	11	14	THE PRIVATE PATIENT
2286		Stephen King	Stephen King**JUST AFTER SUNSET	1439115303	9781439115305	2008-12-06	4	4	6	JUST AFTER SUNSET
2287		Patricia Cornwell	Patricia Cornwell**SCARPETTA	0399155163	9780399155161	2008-12-06	1	0	1	SCARPETTA
2288		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446579939	9780446579933	2008-12-06	10	9	12	THE LUCKY ONE
2289		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**ARCTIC DRIFT	0399155295	9780399155291	2008-12-06	2	3	5	ARCTIC DRIFT
2290		Mary Ann Shaffer and Annie Barrows	Mary Ann Shaffer and Annie Barrows**THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY	0385340990	9780385340991	2008-12-06	0	0	18	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY
2291		Mary Higgins Clark and Carol Higgins Clark	Mary Higgins Clark and Carol Higgins Clark**DASHING THROUGH THE SNOW	1439129177	9781439129173	2008-12-06	0	0	17	DASHING THROUGH THE SNOW
2292		Dean Koontz	Dean Koontz**YOUR HEART BELONGS TO ME	0553807137	9780553807134	2008-12-06	2	6	10	YOUR HEART BELONGS TO ME
2293		Toni Morrison	Toni Morrison**A MERCY	0307264238	9780307264237	2008-12-06	4	15	13	A MERCY
2294		Nelson DeMille	Nelson DeMille**THE GATE HOUSE	0446533424	9780446533423	2008-12-06	6	12	15	THE GATE HOUSE
2295		David Baldacci	David Baldacci**DIVINE JUSTICE	0446195502	9780446195508	2008-12-06	5	8	11	DIVINE JUSTICE
2296		David Wroblewski	David Wroblewski**THE STORY OF EDGAR SAWTELLE	0061374229	9780061374227	2008-12-06	26	7	4	THE STORY OF EDGAR SAWTELLE
2297		J A Jance	J A Jance**CRUEL INTENT	1416563792	9781416563792	2008-12-06	0	0	20	CRUEL INTENT
2298		Steve Berry	Steve Berry**THE CHARLEMAGNE PURSUIT	0345485793	9780345485793	2008-12-06	1	0	9	THE CHARLEMAGNE PURSUIT
2299		Vince Flynn	Vince Flynn**EXTREME MEASURES	0743270428	9780743270427	2008-12-06	0	0	16	EXTREME MEASURES
2300		Steve Martin	Steve Martin**AN OBJECT OF BEAUTY	0446573647	9780446573641	2010-12-12	3	13	13	AN OBJECT OF BEAUTY
2301		David Baldacci	David Baldacci**HELL'S CORNER	0446195529	9780446195522	2010-12-12	5	6	8	HELL'S CORNER
2302		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	030726999X	9780307269997	2010-12-12	29	5	5	THE GIRL WHO KICKED THE HORNET’S NEST
2303		Emma Donoghue	Emma Donoghue**ROOM	0316098337	9780316098335	2010-12-12	0	0	20	ROOM
2304		Ken Follett	Ken Follett**FALL OF GIANTS	0525951652	9780525951650	2010-12-12	11	7	9	FALL OF GIANTS
2305		Patricia Cornwell	Patricia Cornwell**PORT MORTUARY	0399157212	9780399157219	2010-12-12	2	1	4	PORT MORTUARY
2306		Stephen King	Stephen King**FULL DARK, NO STARS	1439192561	9781439192566	2010-12-12	5	4	7	FULL DARK, NO STARS
2307		Jonathan Franzen	Jonathan Franzen**FREEDOM	0374158460	9780374158460	2010-12-12	12	14	6	FREEDOM
2308		David Sedaris	David Sedaris**SQUIRREL SEEKS CHIPMUNK	0316038393	9780316038393	2010-12-12	11	9	12	SQUIRREL SEEKS CHIPMUNK
2309		Jan Karon	Jan Karon**IN THE COMPANY OF OTHERS	0670022128	9780670022120	2010-12-12	0	0	17	IN THE COMPANY OF OTHERS
2310		Fannie Flagg	Fannie Flagg**I STILL DREAM ABOUT YOU	1400065933	9781400065936	2010-12-12	0	0	19	I STILL DREAM ABOUT YOU
2311		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**CRESCENT DAWN	039915714X	9780399157141	2010-12-12	4	8	14	CRESCENT DAWN
2312		Robert Jordan and Brandon Sanderson	Robert Jordan and Brandon Sanderson**TOWERS OF MIDNIGHT	0765325942	9780765325945	2010-12-12	6	11	15	TOWERS OF MIDNIGHT
2313		John Grisham	John Grisham**THE CONFESSION	0385528043	9780385528047	2010-12-12	7	2	2	THE CONFESSION
2314		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2010-12-12	89	12	10	THE HELP
2315		Tom Clancy with Grant Blackwood	Tom Clancy with Grant Blackwood**DEAD OR ALIVE	0399157239	9780399157233	2010-12-12	1	0	1	DEAD OR ALIVE
2316		Vince Flynn	Vince Flynn**AMERICAN ASSASSIN	141659518X	9781416595182	2010-12-12	0	0	16	AMERICAN ASSASSIN
2317		Nicholas Sparks	Nicholas Sparks**SAFE HAVEN	044654759X	9780446547598	2010-12-12	13	10	11	SAFE HAVEN
2318		James Patterson	James Patterson**CROSS FIRE	031603617X	9780316036177	2010-12-12	4	3	3	CROSS FIRE
2319		Anita Shreve	Anita Shreve**RESCUE	0316020729	9780316020725	2010-12-12	0	0	18	RESCUE
2320		Lorrie Moore	Lorrie Moore**A GATE AT THE STAIRS	0375409289	9780375409288	2009-09-05	1	0	10	A GATE AT THE STAIRS
2321		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307269981	9780307269980	2009-09-05	6	6	9	THE GIRL WHO PLAYED WITH FIRE
2322		Richard North Patterson	Richard North Patterson**THE SPIRE	0805087737	9780805087734	2009-09-05	1	0	14	THE SPIRE
2323		E L Doctorow	E L Doctorow**HOMER & LANGLEY	1400064945	9781400064946	2009-09-05	1	0	7	HOMER & LANGLEY
2324		Karen Marie Moning	Karen Marie Moning**DREAMFEVER	0440338786	9780440338789	2009-09-05	0	0	18	DREAMFEVER
2325		Christine Feehan	Christine Feehan**DARK SLAYER	0425229734	9780425229736	2009-09-05	1	0	1	DARK SLAYER
2326		Dick Francis and Felix Francis	Dick Francis and Felix Francis**EVEN MONEY	0399155910	9780399155918	2009-09-05	0	0	17	EVEN MONEY
2327		Philippa Gregory	Philippa Gregory**THE WHITE QUEEN	1416563687	9781416563686	2009-09-05	3	5	6	THE WHITE QUEEN
2328		Kathy Reichs	Kathy Reichs**206 BONES	1439166234	9781439166239	2009-09-05	2	4	8	206 BONES
2329		Stephenie Meyer	Stephenie Meyer**THE HOST	0316068047	9780316068048	2009-09-05	0	0	19	THE HOST
2330		Clive Cussler with Grant Blackwood	Clive Cussler with Grant Blackwood**SPARTAN GOLD	0399156429	9780399156427	2009-09-05	1	0	4	SPARTAN GOLD
2331		Charlaine Harris	Charlaine Harris**DEAD AND GONE	0441017150	9780441017157	2009-09-05	18	10	12	DEAD AND GONE
2332		Chelsea Cain	Chelsea Cain**EVIL AT HEART	0312368488	9780312368487	2009-09-05	1	0	16	EVIL AT HEART
2333		Nancy Grace	Nancy Grace**THE ELEVENTH VICTIM	1401394531	9781401394530	2009-09-05	4	8	11	THE ELEVENTH VICTIM
2334		Ted Dekker	Ted Dekker**GREEN	1595542884	9781595542885	2009-09-05	0	0	20	GREEN
2335		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2009-09-05	23	3	5	THE HELP
2336		Pat Conroy	Pat Conroy**SOUTH OF BROAD	038541305X	9780385413053	2009-09-05	4	2	3	SOUTH OF BROAD
2337		Richard Russo	Richard Russo**THAT OLD CAPE MAGIC	0375414967	9780375414961	2009-09-05	5	7	13	THAT OLD CAPE MAGIC
2338		Sandra Brown	Sandra Brown**SMASH CUT	1416563083	9781416563082	2009-09-05	4	11	15	SMASH CUT
2339		James Patterson and Richard DiLallo	James Patterson and Richard DiLallo**ALEX CROSS’S ‘TRIAL’	0316072621	9780316072625	2009-09-05	2	1	2	ALEX CROSS’S ‘TRIAL’
2340		Steve Martin	Steve Martin**AN OBJECT OF BEAUTY	0446573647	9780446573641	2010-12-19	4	13	13	AN OBJECT OF BEAUTY
2341		David Baldacci	David Baldacci**HELL'S CORNER	0446195529	9780446195522	2010-12-19	6	8	12	HELL'S CORNER
2342		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	030726999X	9780307269997	2010-12-19	30	5	3	THE GIRL WHO KICKED THE HORNET’S NEST
2343		Emma Donoghue	Emma Donoghue**ROOM	0316098337	9780316098335	2010-12-19	7	0	15	ROOM
2344		Ken Follett	Ken Follett**FALL OF GIANTS	0525951652	9780525951650	2010-12-19	12	9	8	FALL OF GIANTS
2345		Robert Jordan and Brandon Sanderson	Robert Jordan and Brandon Sanderson**TOWERS OF MIDNIGHT	0765325942	9780765325945	2010-12-19	0	0	16	TOWERS OF MIDNIGHT
2346		Stephen King	Stephen King**FULL DARK, NO STARS	1439192561	9781439192566	2010-12-19	6	7	6	FULL DARK, NO STARS
2347		Jonathan Franzen	Jonathan Franzen**FREEDOM	0374158460	9780374158460	2010-12-19	13	6	5	FREEDOM
2348		David Sedaris	David Sedaris**SQUIRREL SEEKS CHIPMUNK	0316038393	9780316038393	2010-12-19	12	12	9	SQUIRREL SEEKS CHIPMUNK
2349		Jan Karon	Jan Karon**IN THE COMPANY OF OTHERS	0670022128	9780670022120	2010-12-19	0	0	18	IN THE COMPANY OF OTHERS
2350		Fannie Flagg	Fannie Flagg**I STILL DREAM ABOUT YOU	1400065933	9781400065936	2010-12-19	0	0	19	I STILL DREAM ABOUT YOU
2351		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**CRESCENT DAWN	039915714X	9780399157141	2010-12-19	5	14	14	CRESCENT DAWN
2352		Patricia Cornwell	Patricia Cornwell**PORT MORTUARY	0399157212	9780399157219	2010-12-19	3	4	7	PORT MORTUARY
2353		Newt Gingrich and William R Forstchen	Newt Gingrich and William R Forstchen**VALLEY FORGE	0312591071	9780312591076	2010-12-19	0	0	20	VALLEY FORGE
2354		John Grisham	John Grisham**THE CONFESSION	0385528043	9780385528047	2010-12-19	8	2	2	THE CONFESSION
2355		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2010-12-19	90	10	10	THE HELP
2356		Vince Flynn	Vince Flynn**AMERICAN ASSASSIN	141659518X	9781416595182	2010-12-19	0	0	17	AMERICAN ASSASSIN
2357		Nicholas Sparks	Nicholas Sparks**SAFE HAVEN	044654759X	9780446547598	2010-12-19	14	11	11	SAFE HAVEN
2358		James Patterson	James Patterson**CROSS FIRE	031603617X	9780316036177	2010-12-19	5	3	4	CROSS FIRE
2359		Tom Clancy with Grant Blackwood	Tom Clancy with Grant Blackwood**DEAD OR ALIVE	0399157239	9780399157233	2010-12-19	2	1	1	DEAD OR ALIVE
2360		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**RUN FOR YOUR LIFE	0316018740	9780316018746	2009-02-07	1	0	2	RUN FOR YOUR LIFE
2361		John Grisham	John Grisham**THE ASSOCIATE	0385517831	9780385517836	2009-02-07	2	1	1	THE ASSOCIATE
2362		Kristin Hannah	Kristin Hannah**TRUE COLORS	0312364105	9780312364106	2009-02-07	1	0	5	TRUE COLORS
2363		Mary Ann Shaffer and Annie Barrows	Mary Ann Shaffer and Annie Barrows**THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY	0385340990	9780385340991	2009-02-07	21	9	8	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY
2364		James Patterson	James Patterson**CROSS COUNTRY	0316018724	9780316018722	2009-02-07	0	0	18	CROSS COUNTRY
2365		W E B Griffin	W E B Griffin**BLACK OPS	0399155171	9780399155178	2009-02-07	6	8	12	BLACK OPS
2366		Patricia Cornwell	Patricia Cornwell**SCARPETTA	0399155163	9780399155161	2009-02-07	10	12	14	SCARPETTA
2367		Suzanne Brockmann	Suzanne Brockmann**DARK OF NIGHT	0345501551	9780345501554	2009-02-07	0	0	19	DARK OF NIGHT
2368		E Lynn Harris	E Lynn Harris**BASKETBALL JONES	0767926277	9780767926270	2009-02-07	2	11	15	BASKETBALL JONES
2369		Bernard Cornwell	Bernard Cornwell**AGINCOURT	0061578916	9780061578915	2009-02-07	3	7	10	AGINCOURT
2370		Adriana Trigiani	Adriana Trigiani**VERY VALENTINE	0061257052	9780061257056	2009-02-07	1	0	9	VERY VALENTINE
2371		Patricia Briggs	Patricia Briggs**BONE CROSSED	0441016766	9780441016761	2009-02-07	1	0	3	BONE CROSSED
2372		Stuart Woods	Stuart Woods**MOUNTING FEARS	0399155473	9780399155475	2009-02-07	0	0	17	MOUNTING FEARS
2373		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441015891	9780441015894	2009-02-07	0	0	16	FROM DEAD TO WORSE
2374		Stephenie Meyer	Stephenie Meyer**THE HOST	0316068047	9780316068048	2009-02-07	39	2	4	THE HOST
2375		David Wroblewski	David Wroblewski**THE STORY OF EDGAR SAWTELLE	0061374229	9780061374227	2009-02-07	35	3	6	THE STORY OF EDGAR SAWTELLE
2376		Susan Elizabeth Phillips	Susan Elizabeth Phillips**WHAT I DID FOR LOVE	0061351504	9780061351501	2009-02-07	2	5	11	WHAT I DID FOR LOVE
2377		Janet Evanovich	Janet Evanovich**PLUM SPOOKY	142720599X	9781427205995	2009-02-07	5	4	7	PLUM SPOOKY
2378		Karen Rose	Karen Rose**KILL FOR ME	0446510300	9780446510301	2009-02-07	0	0	20	KILL FOR ME
2379		Jack Higgins	Jack Higgins**A DARKER PLACE	0399155503	9780399155505	2009-02-07	2	10	13	A DARKER PLACE
2380		Nicholas Sparks	Nicholas Sparks**SAFE HAVEN	044654759X	9780446547598	2010-11-07	8	8	11	SAFE HAVEN
2381		Jim Butcher	Jim Butcher**SIDE JOBS	045146365X	9780451463654	2010-11-07	2	5	13	SIDE JOBS
2382		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	030726999X	9780307269997	2010-11-07	24	4	4	THE GIRL WHO KICKED THE HORNET’S NEST
2383		Emma Donoghue	Emma Donoghue**ROOM	0316098337	9780316098335	2010-11-07	0	0	18	ROOM
2384		Ken Follett	Ken Follett**FALL OF GIANTS	0525951652	9780525951650	2010-11-07	6	7	8	FALL OF GIANTS
2385		James Patterson and Howard Roughan	James Patterson and Howard Roughan**DON’T BLINK	0316036234	9780316036238	2010-11-07	0	0	17	DON’T BLINK
2386		Jonathan Franzen	Jonathan Franzen**FREEDOM	0312600844	9780312600846	2010-11-07	10	9	15	FREEDOM
2387		Dennis Lehane	Dennis Lehane**MOONLIGHT MILE	0061836923	9780061836923	2010-11-07	1	0	6	MOONLIGHT MILE
2388		David Sedaris	David Sedaris**SQUIRREL SEEKS CHIPMUNK	0316038393	9780316038393	2010-11-07	6	11	10	SQUIRREL SEEKS CHIPMUNK
2389		Jan Karon	Jan Karon**IN THE COMPANY OF OTHERS	0670022128	9780670022120	2010-11-07	3	6	9	IN THE COMPANY OF OTHERS
2390		J D Robb	J D Robb**INDULGENCE IN DEATH	0399156879	9780399156878	2010-11-07	1	0	3	INDULGENCE IN DEATH
2391		John le Carré	John le Carré**OUR KIND OF TRAITOR	0670022241	9780670022243	2010-11-07	0	0	19	OUR KIND OF TRAITOR
2392		Robert Jordan and Brandon Sanderson	Robert Jordan and Brandon Sanderson**TOWERS OF MIDNIGHT	0765325942	9780765325945	2010-11-07	1	0	1	TOWERS OF MIDNIGHT
2393		Jeffery Deaver	Jeffery Deaver**EDGE	1439156352	9781439156353	2010-11-07	1	0	14	EDGE
2394		Michael Connelly	Michael Connelly**THE REVERSAL	0316069485	9780316069489	2010-11-07	0	0	16	THE REVERSAL
2395		John Grisham	John Grisham**THE CONFESSION	0385528043	9780385528047	2010-11-07	2	1	2	THE CONFESSION
2396		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2010-11-07	84	12	12	THE HELP
2397		Vince Flynn	Vince Flynn**AMERICAN ASSASSIN	141659518X	9781416595182	2010-11-07	4	3	5	AMERICAN ASSASSIN
2398		Lee Child	Lee Child**WORTH DYING FOR	0385344317	9780385344319	2010-11-07	3	2	7	WORTH DYING FOR
2399		Joel C Rosenberg	Joel C Rosenberg**THE TWELFTH IMAM	141431163X	9781414311630	2010-11-07	0	0	20	THE TWELFTH IMAM
2400		Karen Marie Moning	Karen Marie Moning**SHADOWFEVER	0385341679	9780385341677	2011-01-23	1	0	1	SHADOWFEVER
2401		David Baldacci	David Baldacci**HELL'S CORNER	0446195529	9780446195522	2011-01-23	0	0	18	HELL'S CORNER
2402		Lisa Genova	Lisa Genova**LEFT NEGLECTED	1439164630	9781439164631	2011-01-23	0	0	19	LEFT NEGLECTED
2403		Emma Donoghue	Emma Donoghue**ROOM	0316098337	9780316098335	2011-01-23	11	11	11	ROOM
2404		Susan Elizabeth Phillips	Susan Elizabeth Phillips**CALL ME IRRESISTIBLE	0061351520	9780061351525	2011-01-23	1	0	6	CALL ME IRRESISTIBLE
2405		Jonathan Franzen	Jonathan Franzen**FREEDOM	0312600844	9780312600846	2011-01-23	18	10	13	FREEDOM
2406		John Lescroart	John Lescroart**DAMAGE	0525951768	9780525951766	2011-01-23	0	0	16	DAMAGE
2407		Robert Crais	Robert Crais**THE SENTRY	0399157077	9780399157073	2011-01-23	2	2	5	THE SENTRY
2408		Robert Jordan and Brandon Sanderson	Robert Jordan and Brandon Sanderson**TOWERS OF MIDNIGHT	0765325942	9780765325945	2011-01-23	0	0	20	TOWERS OF MIDNIGHT
2409		John Grisham	John Grisham**THE CONFESSION	0385528043	9780385528047	2011-01-23	13	7	9	THE CONFESSION
2410		Brad Meltzer	Brad Meltzer**THE INNER CIRCLE	0446577898	9780446577892	2011-01-23	2	1	4	THE INNER CIRCLE
2411		Dean Koontz	Dean Koontz**WHAT THE NIGHT KNOWS	0553807722	9780553807721	2011-01-23	4	5	10	WHAT THE NIGHT KNOWS
2412		W E B Griffin and William E Butterworth IV	W E B Griffin and William E Butterworth IV**THE OUTLAWS	0399156836	9780399156830	2011-01-23	4	12	14	THE OUTLAWS
2413		Tami Hoag	Tami Hoag**SECRETS TO THE GRAVE	052595192X	9780525951926	2011-01-23	0	0	17	SECRETS TO THE GRAVE
2414		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	030726999X	9780307269997	2011-01-23	35	3	3	THE GIRL WHO KICKED THE HORNET’S NEST
2415		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2011-01-23	95	6	8	THE HELP
2416		Stuart Woods	Stuart Woods**STRATEGIC MOVES	0399157115	9780399157110	2011-01-23	1	0	2	STRATEGIC MOVES
2417		Anders Roslund and Borge Hellstrom	Anders Roslund and Borge Hellstrom**THREE SECONDS	1402785925	9781402785924	2011-01-23	3	8	15	THREE SECONDS
2418		James Patterson	James Patterson**CROSS FIRE	031603617X	9780316036177	2011-01-23	10	9	12	CROSS FIRE
2419		Tom Clancy with Grant Blackwood	Tom Clancy with Grant Blackwood**DEAD OR ALIVE	0399157239	9780399157233	2011-01-23	7	4	7	DEAD OR ALIVE
2420		Allegra Goodman	Allegra Goodman**THE COOKBOOK COLLECTOR	0385340850	9780385340854	2010-08-01	0	0	20	THE COOKBOOK COLLECTOR
2421		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	030726999X	9780307269997	2010-08-01	10	2	1	THE GIRL WHO KICKED THE HORNET’S NEST
2422		Nora Roberts	Nora Roberts**THE SEARCH	0399156577	9780399156571	2010-08-01	4	6	7	THE SEARCH
2423		Justin Cronin	Justin Cronin**THE PASSAGE	0345504968	9780345504968	2010-08-01	8	11	14	THE PASSAGE
2424		Gary Shteyngart	Gary Shteyngart**SUPER SAD TRUE LOVE STORY	1400066409	9781400066407	2010-08-01	1	0	11	SUPER SAD TRUE LOVE STORY
2425		Jennifer Weiner	Jennifer Weiner**FLY AWAY HOME	0743294270	9780743294270	2010-08-01	3	4	5	FLY AWAY HOME
2426		Nelson DeMille	Nelson DeMille**THE LION	044658083X	9780446580830	2010-08-01	8	10	15	THE LION
2427		James Lee Burke	James Lee Burke**THE GLASS RAINBOW	1439128294	9781439128299	2010-08-01	3	8	9	THE GLASS RAINBOW
2428		Daniel Silva	Daniel Silva**THE REMBRANDT AFFAIR	0399156585	9780399156588	2010-08-01	2	1	3	THE REMBRANDT AFFAIR
2429		Charlaine Harris	Charlaine Harris**DEAD IN THE FAMILY	0441018645	9780441018642	2010-08-01	0	0	17	DEAD IN THE FAMILY
2430		Janet Evanovich	Janet Evanovich**SIZZLING SIXTEEN	0312383304	9780312383305	2010-08-01	6	7	8	SIZZLING SIXTEEN
2431		Kelley Armstrong	Kelley Armstrong**WAKING THE WITCH	0525951784	9780525951780	2010-08-01	1	0	16	WAKING THE WITCH
2432		J A Jance	J A Jance**QUEEN OF THE NIGHT	0061239240	9780061239243	2010-08-01	1	0	12	QUEEN OF THE NIGHT
2433		Glenn Beck	Glenn Beck**THE OVERTON WINDOW	1439184305	9781439184301	2010-08-01	7	9	10	THE OVERTON WINDOW
2434		Sean Williams	Sean Williams**THE OLD REPUBLIC: FATAL ALLIANCE	0345511328	9780345511324	2010-08-01	2	12	13	THE OLD REPUBLIC: FATAL ALLIANCE
2435		Carl Hiaasen	Carl Hiaasen**STAR ISLAND	0307272583	9780307272584	2010-08-01	1	0	2	STAR ISLAND
2436		Kathryn Stockett	Kathryn Stockett**THE HELP	0399155341	9780399155345	2010-08-01	70	3	4	THE HELP
2437		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**PRIVATE: #1 SUSPECT	0316096156	9780316096157	2010-08-01	5	5	6	PRIVATE: #1 SUSPECT
2438		Tana French	Tana French**FAITHFUL PLACE	0670021873	9780670021871	2010-08-01	0	0	19	FAITHFUL PLACE
2439		David Mitchell	David Mitchell**THE THOUSAND AUTUMNS OF JACOB DE ZOET	1400065453	9781400065455	2010-08-01	0	0	18	THE THOUSAND AUTUMNS OF JACOB DE ZOET
2440		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	030726999X	9780307269997	2010-07-25	9	1	2	THE GIRL WHO KICKED THE HORNET’S NEST
2441		Nora Roberts	Nora Roberts**THE SEARCH	0399156577	9780399156571	2010-07-25	3	3	6	THE SEARCH
